"outlier","date","value","perceel","band","sd","nr_beelden"
0,2015.21857923497,"mut_high",1591636,1,1.5,74
0,2015.19398907104,"mut_high",1591636,1,1.5,74
0,2015.28142076503,"mut_high",1591636,1,1.5,74
0,2015.32513661202,"mut_high",1591636,1,1.5,74
0,2015.34972677596,"mut_high",1591636,1,1.5,74
0,2015.36885245902,"mut_high",1591636,1,1.5,74
0,2015.45628415301,"mut_high",1591636,1,1.5,74
0,2015.48087431694,"mut_high",1591636,1,1.5,74
0,2015.5,"mut_high",1591636,1,1.5,74
0,2015.52459016393,"mut_high",1591636,1,1.5,74
0,2015.54371584699,"mut_high",1591636,1,1.5,74
0,2015.58743169399,"mut_high",1591636,1,1.5,74
0,2015.61202185792,"mut_high",1591636,1,1.5,74
1,2015.65573770492,"mut_high",1591636,1,1.5,74
0,2015.67486338798,"mut_high",1591636,1,1.5,74
0,2015.69945355191,"mut_high",1591636,1,1.5,74
0,2015.74316939891,"mut_high",1591636,1,1.5,74
0,2015.8306010929,"mut_high",1591636,1,1.5,74
0,2015.89344262295,"mut_high",1591636,1,1.5,74
0,2015.93715846995,"mut_high",1591636,1,1.5,74
0,2015.96174863388,"mut_high",1591636,1,1.5,74
0,2016.11475409836,"mut_high",1591636,1,1.5,74
0,2016.15846994536,"mut_high",1591636,1,1.5,74
0,2016.18306010929,"mut_high",1591636,1,1.5,74
0,2016.20218579235,"mut_high",1591636,1,1.5,74
0,2016.24590163934,"mut_high",1591636,1,1.5,74
0,2016.27049180328,"mut_high",1591636,1,1.5,74
0,2016.31420765027,"mut_high",1591636,1,1.5,74
0,2016.33333333333,"mut_high",1591636,1,1.5,74
0,2016.5956284153,"mut_high",1591636,1,1.5,74
0,2016.62021857923,"mut_high",1591636,1,1.5,74
0,2016.66393442623,"mut_high",1591636,1,1.5,74
0,2016.68306010929,"mut_high",1591636,1,1.5,74
0,2016.70765027322,"mut_high",1591636,1,1.5,74
0,2016.72677595628,"mut_high",1591636,1,1.5,74
0,2016.79508196721,"mut_high",1591636,1,1.5,74
0,2016.83879781421,"mut_high",1591636,1,1.5,74
0,2016.90163934426,"mut_high",1591636,1,1.5,74
0,2016.9262295082,"mut_high",1591636,1,1.5,74
0,2016.98907103825,"mut_high",1591636,1,1.5,74
0,2017.01366120219,"mut_high",1591636,1,1.5,74
0,2017.03278688525,"mut_high",1591636,1,1.5,74
0,2017.05737704918,"mut_high",1591636,1,1.5,74
0,2017.12021857923,"mut_high",1591636,1,1.5,74
0,2017.16393442623,"mut_high",1591636,1,1.5,74
0,2017.18852459016,"mut_high",1591636,1,1.5,74
0,2017.25136612022,"mut_high",1591636,1,1.5,74
0,2017.29508196721,"mut_high",1591636,1,1.5,74
0,2017.31967213115,"mut_high",1591636,1,1.5,74
0,2017.3825136612,"mut_high",1591636,1,1.5,74
0,2017.40710382514,"mut_high",1591636,1,1.5,74
1,2017.4262295082,"mut_high",1591636,1,1.5,74
0,2017.22950819672,"mut_high",1591636,1,1.5,74
0,2017.35792349727,"mut_high",1591636,1,1.5,74
0,2017.24590163934,"mut_high",1591636,1,1.5,74
0,2017.27049180328,"mut_high",1591636,1,1.5,74
0,2017.38797814208,"mut_high",1591636,1,1.5,74
0,2017.22131147541,"mut_high",1591636,1,1.5,74
0,2017.24590163934,"mut_high",1591636,1,1.5,74
0,2017.41530054645,"mut_high",1591636,1,1.5,74
0,2017.51912568306,"mut_high",1591636,1,1.5,74
0,2017.59836065574,"mut_high",1591636,1,1.5,74
0,2017.67486338798,"mut_high",1591636,1,1.5,74
1,2016.27049180328,"mut_high",1591636,1,1.5,74
1,2016.57103825137,"mut_high",1591636,1,1.5,74
NA,2016.59836065574,"mut_high",1591636,1,1.5,74
1,2016.65300546448,"mut_high",1591636,1,1.5,74
0,2016.70765027322,"mut_high",1591636,1,1.5,74
0,2016.77049180328,"mut_high",1591636,1,1.5,74
0,2016.81693989071,"mut_high",1591636,1,1.5,74
0,2017.50819672131,"mut_high",1591636,1,1.5,74
0,2017.6912568306,"mut_high",1591636,1,1.5,74
0,2017.69945355191,"mut_high",1591636,1,1.5,74
0,2017.69945355191,"mut_high",1591636,1,1.5,74
0,2015.21857923497,"mut_low",1591636,1,1.5,74
0,2015.19398907104,"mut_low",1591636,1,1.5,74
0,2015.28142076503,"mut_low",1591636,1,1.5,74
0,2015.32513661202,"mut_low",1591636,1,1.5,74
0,2015.34972677596,"mut_low",1591636,1,1.5,74
0,2015.36885245902,"mut_low",1591636,1,1.5,74
0,2015.45628415301,"mut_low",1591636,1,1.5,74
0,2015.48087431694,"mut_low",1591636,1,1.5,74
0,2015.5,"mut_low",1591636,1,1.5,74
0,2015.52459016393,"mut_low",1591636,1,1.5,74
0,2015.54371584699,"mut_low",1591636,1,1.5,74
0,2015.58743169399,"mut_low",1591636,1,1.5,74
0,2015.61202185792,"mut_low",1591636,1,1.5,74
0,2015.65573770492,"mut_low",1591636,1,1.5,74
0,2015.67486338798,"mut_low",1591636,1,1.5,74
0,2015.69945355191,"mut_low",1591636,1,1.5,74
0,2015.74316939891,"mut_low",1591636,1,1.5,74
0,2015.8306010929,"mut_low",1591636,1,1.5,74
0,2015.89344262295,"mut_low",1591636,1,1.5,74
0,2015.93715846995,"mut_low",1591636,1,1.5,74
0,2015.96174863388,"mut_low",1591636,1,1.5,74
0,2016.11475409836,"mut_low",1591636,1,1.5,74
0,2016.15846994536,"mut_low",1591636,1,1.5,74
0,2016.18306010929,"mut_low",1591636,1,1.5,74
0,2016.20218579235,"mut_low",1591636,1,1.5,74
0,2016.24590163934,"mut_low",1591636,1,1.5,74
0,2016.27049180328,"mut_low",1591636,1,1.5,74
