"objectid","beeld","band","npixels","mean","sd","median","max","min","q05","q10","q90","q95"
"1576558","lc8x_l1tp_2017108_2107_2017121_xxxx_tct","1","29","19162.0344827586","1442.53649329324","19296","21264","16885","16971","17267.8","20835","20873.2"
"1576558","lc8x_l1tp_2017108_2107_2017121_xxxx_tct","2","29","14554.724137931","282.493349675417","14491","15453","14133","14300.6","14326.2","14932.2","15144.2"
"1576558","lc8x_l1tp_2017108_2107_2017121_xxxx_tct","3","29","11242.4137931034","1067.19289718539","11386","13311","9028","9364.4","9857.6","12130.4","12835.6"
"1576558","lc8x_l1tp_2017117_1630_2017135_xxxx_tct","1","31","15329.3870967742","421.020243172808","15362","16008","13662","14848","14941","15762","15907.5"
"1576558","lc8x_l1tp_2017117_1630_2017135_xxxx_tct","2","31","12822.3225806452","777.374100721859","12818","14236","11279","11563.5","11976","14029","14149"
"1576558","lc8x_l1tp_2017117_1630_2017135_xxxx_tct","3","31","9278.16129032258","468.238763650497","9163","10479","8479","8560.5","8735","9799","10060.5"
"1576558","lc8x_l1tp_2017140_2342_2017145_xxxx_tct","1","29","14993.2068965517","277.267841022042","15029","15525","14189","14553.6","14668","15299.6","15373.8"
"1576558","lc8x_l1tp_2017140_2342_2017145_xxxx_tct","2","29","12925.9655172414","467.945088564171","12964","13701","11863","12048","12394.6","13541.4","13676.2"
"1576558","lc8x_l1tp_2017140_2342_2017145_xxxx_tct","3","29","9486","221.10953975672","9452","10150","9159","9191.6","9248.2","9727.6","9820.6"
"1576558","lc8x_l1tp_2017149_1952_2017166_xxxx_tct","1","31","15174.4516129032","159.929534214224","15173","15467","14642","14993.5","15035","15373","15385"
"1576558","lc8x_l1tp_2017149_1952_2017166_xxxx_tct","2","31","12778.8709677419","436.209257271132","12782","13545","11799","12073.5","12193","13317","13411.5"
"1576558","lc8x_l1tp_2017149_1952_2017166_xxxx_tct","3","31","9941.74193548387","302.672206381969","9876","10731","9495","9577.5","9620","10366","10589"
"1576558","lc8x_l1tp_2017156_0049_2017167_xxxx_tct","1","29","16451.8620689655","1617.26081747013","16332","19258","12852","13687.2","14608.6","18375.6","19007.6"
"1576558","lc8x_l1tp_2017156_0049_2017167_xxxx_tct","2","29","13637.4827586207","454.379924472403","13718","14394","12308","12772.4","12999.6","14139.8","14246.2"
"1576558","lc8x_l1tp_2017156_0049_2017167_xxxx_tct","3","29","11031.3448275862","437.616945664819","11075","11942","10278","10449.6","10486.6","11533","11720.8"
"1576558","re1x_l3ax_2017084_1115_0000000_tct","1","1092","12987.3278388278","186.461798806146","13018.5","13599","11885","12674.1","12751.4","13189","13229.45"
"1576558","re1x_l3ax_2017084_1115_0000000_tct","2","1092","11868.3635531136","437.337673611859","12018.5","12584","10360","11158.2","11294.2","12337.9","12425.25"
"1576558","re1x_l3ax_2017084_1115_0000000_tct","3","1092","9969.54578754579","127.480322201867","9940","10568","9763","9813","9832","10119","10168.45"
"1576558","re1x_l3ax_2017131_1102_0000000_tct","1","1092","13429.4761904762","221.158640468447","13434","14159","12233","13044","13182.2","13694","13759.9"
"1576558","re1x_l3ax_2017131_1102_0000000_tct","2","1092","11905.5631868132","548.64471017402","11906","13181","10478","11200.2","11256.1","12660.8","12794.45"
"1576558","re1x_l3ax_2017131_1102_0000000_tct","3","1092","10005.0796703297","168.371218316437","10013","10692","9623","9742.1","9783.1","10184","10270.8"
"1576558","re1x_l3ax_2017241_1115_0000000_tct","1","1088","13450.7555147059","177.234045976716","13454","13771","12536","13138.7","13226","13679","13705"
"1576558","re1x_l3ax_2017241_1115_0000000_tct","2","1088","11647.9338235294","313.813442894649","11618","12214","10582","11111.7","11284.8","12094","12134.95"
"1576558","re1x_l3ax_2017241_1115_0000000_tct","3","1088","10065.1084558824","120.90882163144","10061","10680","9858","9901","9917","10200","10285.55"
"1576558","re2x_l3ax_2017090_1124_0000000_tct","1","1090","13437.5027522936","262.364715223048","13516","13823","12098","12927","13095.7","13705.1","13731.1"
"1576558","re2x_l3ax_2017090_1124_0000000_tct","2","1090","11806.4449541284","445.421719257664","11953","12431","10265","11060.7","11175.9","12272.1","12307.1"
"1576558","re2x_l3ax_2017090_1124_0000000_tct","3","1090","9815.88165137615","199.49356388657","9754.5","10620","9542","9590","9605","10095.2","10144.55"
"1576558","re2x_l3ax_2017099_1113_0000000_tct","1","1092","13651.4771062271","340.957647979249","13733","14243","11985","12981.75","13180.2","13996","14035"
"1576558","re2x_l3ax_2017099_1113_0000000_tct","2","1092","12035.1565934066","560.131931086149","12104","12838","10107","11122.8","11283.3","12710.9","12747"
